memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, power.draw [W], power.limit [W], name, pci.bus_id, compute_mode, fan.speed [%], pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], uuid
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.05 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.10 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.01 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.06 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 35.62 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1230 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 35.78 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1230 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 34.36 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1230 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 68 %, 7 %, 43, 75.13 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 42 %, 6 %, 40, 77.97 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 52 %, 7 %, 40, 80.43 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 55 %, 7 %, 37, 70.53 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 68 %, 8 %, 43, 80.74 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 49 %, 7 %, 40, 79.76 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 55 %, 7 %, 41, 84.54 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 58 %, 6 %, 38, 88.52 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.23 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.15 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.59 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.49 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.39 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.30 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.13 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.24 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.50 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.30 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 68 %, 8 %, 43, 77.49 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 44 %, 6 %, 40, 70.93 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 58 %, 7 %, 41, 72.93 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 62 %, 6 %, 38, 64.59 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 43, 41.24 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.15 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.60 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.49 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.24 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.15 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.59 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.06 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.50 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.86 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 60 %, 7 %, 43, 65.07 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 40 %, 5 %, 40, 61.65 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 48 %, 6 %, 41, 77.37 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 45 %, 5 %, 37, 80.87 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 68 %, 8 %, 43, 61.36 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 45 %, 6 %, 41, 70.34 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 50 %, 6 %, 41, 84.62 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 51 %, 6 %, 38, 72.51 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 6 %, 1 %, 42, 41.12 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 5 %, 1 %, 40, 41.22 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 5 %, 1 %, 40, 41.57 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 5 %, 1 %, 37, 39.47 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.13 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.05 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.50 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.30 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 35.71 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 35.50 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1230 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.86 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.30 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.28 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 69 %, 8 %, 43, 62.76 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 47 %, 6 %, 40, 63.59 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 51 %, 6 %, 41, 97.63 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 52 %, 6 %, 38, 81.73 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 15 %, 1 %, 43, 41.43 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 5 %, 1 %, 40, 41.25 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 41 %, 5 %, 41, 41.58 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 11 %, 2 %, 37, 39.48 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.34 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.49 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.38 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.14 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 40.96 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 37, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 0 %, 0 %, 42, 41.24 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 39, 41.05 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 41.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:86:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-6bc2ac86-f52c-1a40-3ee2-40e1120860f3
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 36, 39.40 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:D8:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-21173b58-066d-c51a-a2ed-05419cf53ba6
32768 MiB, 5680 MiB, 26830 MiB, 41 %, 5 %, 43, 78.94 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:06:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-cb839775-2dd6-9b60-18ee-a0443d2c518d
32768 MiB, 5584 MiB, 26926 MiB, 0 %, 0 %, 40, 68.54 W, 250.00 W, Tesla V100-PCIE-32GB, 00000000:2F:00.0, Default, [N/A], P0, 1380 MHz, 877 MHz, GPU-29d21b6f-8b4a-f755-7811-63deef2c09b8
